all_house_data.res_id,all_house_data.res_type,all_house_data.pc_detail_url,all_house_data.m_detail_url,all_house_data.city_name,all_house_data.area_name,all_house_data.business_circle_name,all_house_data.residential_name,all_house_data.property_address,all_house_data.house_type,all_house_data.build_area,all_house_data.orientation,all_house_data.floor,all_house_data.fitment_type,all_house_data.price,all_house_data.apartment_type,all_house_data.rent_type,all_house_data.audit_status,all_house_data.audit_time,all_house_data.wbo_call_count,all_house_data.wbo_mobile_call_count,all_house_data.house_room_features,all_house_data.datestr
1103580,HOUSE,http://www.ishangzu.com/zheng/1103580.html,http://m.ishangzu.com/hz/zheng/1103580.html,杭州市,下城区,西湖文化广场,中山北路,中山北路341号3单元0202室,1-1-1-1-1,34.60,南,2|8,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103622,HOUSE,http://www.ishangzu.com/zheng/1103622.html,http://m.ishangzu.com/hz/zheng/1103622.html,杭州市,下城区,西湖文化广场,中山北路,中山北路365号1单元0601室,2-1-1-1-1,58.00,南,6|7,简装,3200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103628,HOUSE,http://www.ishangzu.com/zheng/1103628.html,http://m.ishangzu.com/hz/zheng/1103628.html,杭州市,上城区,吴山,华光巷,华光巷36号4幢1单元0602室,1-0-0-1-1,31.00,南,6|7,简装,2000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103807,HOUSE,http://www.ishangzu.com/zheng/1103807.html,http://m.ishangzu.com/hz/zheng/1103807.html,杭州市,江干区,采荷,夕照新村,夕照新村19幢1单元0101室,1-0-1-1-1,40.00,南,1|7,简装,5000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103832,HOUSE,http://www.ishangzu.com/zheng/1103832.html,http://m.ishangzu.com/hz/zheng/1103832.html,杭州市,下城区,三塘,水印康庭(1-29),水印康庭(1-29)1幢1单元0817室,2-1-1-1-1,118.00,南,8|19,精装配置齐全,3800.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1103850,HOUSE,http://www.ishangzu.com/zheng/1103850.html,http://m.ishangzu.com/hz/zheng/1103850.html,杭州市,西湖区,黄龙,庆丰新村(1-32),庆丰新村(1-32)07幢1单元0405室,2-1-1-1-1,65.54,北,4|0,简装,2700.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103879,HOUSE,http://www.ishangzu.com/zheng/1103879.html,http://m.ishangzu.com/hz/zheng/1103879.html,杭州市,江干区,下沙沿江,阳光华城2,阳光华城2华翠苑3幢2单元0405,1-1-1-1-1,40.00,南,4|8,精装配置齐全,1500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103939,HOUSE,http://www.ishangzu.com/zheng/1103939.html,http://m.ishangzu.com/hz/zheng/1103939.html,杭州市,拱墅区,大关,大关东三苑,大关东三苑8幢2单元0502室,1-1-1-1-1,41.76,南,5|7,简装,1650.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103982,HOUSE,http://www.ishangzu.com/zheng/1103982.html,http://m.ishangzu.com/hz/zheng/1103982.html,杭州市,西湖区,九莲,曲荷巷18号,曲荷巷18号1幢3单元402室,2-2-1-1-1,85.00,南,4|6,精装配置齐全,4500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1103997,HOUSE,http://www.ishangzu.com/zheng/1103997.html,http://m.ishangzu.com/hz/zheng/1103997.html,杭州市,下城区,三塘,灯塔新村,灯塔新村4幢2单元0602室,2-1-1-1,50.50,,6|7,简装,1720.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104006,HOUSE,http://www.ishangzu.com/zheng/1104006.html,http://m.ishangzu.com/hz/zheng/1104006.html,杭州市,萧山区,北干,万兴庄园,万兴庄园2幢1单元0003室,7-5-0-3-3,382.00,东南,1|3,简装,4000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1104039,HOUSE,http://www.ishangzu.com/zheng/1104039.html,http://m.ishangzu.com/hz/zheng/1104039.html,杭州市,下城区,潮鸣,双牛大厦,双牛大厦单栋1单元19K室,1-0-0-1-1,32.00,北,19|0,精装配置齐全,2250.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104063,HOUSE,http://www.ishangzu.com/zheng/1104063.html,http://m.ishangzu.com/hz/zheng/1104063.html,杭州市,萧山区,null,南岸花城,南岸花城枫江苑07幢2单元0102室,3-1-1-1-2,130.00,东南,1|11,毛坯,1000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1104084,HOUSE,http://www.ishangzu.com/zheng/1104084.html,http://m.ishangzu.com/hz/zheng/1104084.html,杭州市,西湖区,翠苑,翠苑北二区,翠苑北二区10幢7单元0502室,2-1-1-1-1,80.00,南,5|7,简装,3100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104172,HOUSE,http://www.ishangzu.com/zheng/1104172.html,http://m.ishangzu.com/hz/zheng/1104172.html,杭州市,江干区,南肖埠,妇保宿舍,妇保宿舍单栋2单元0303室,2-1-1-1-1,54.37,西南,3|0,简装,3100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104186,HOUSE,http://www.ishangzu.com/zheng/1104186.html,http://m.ishangzu.com/hz/zheng/1104186.html,杭州市,西湖区,黄龙,黄龙世纪苑,黄龙世纪苑2幢1单元1401室,2-1-1-1-1,80.00,北,14|25,精装配置齐全,4300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104221,HOUSE,http://www.ishangzu.com/zheng/1104221.html,http://m.ishangzu.com/hz/zheng/1104221.html,杭州市,下城区,天水,南都天水苑,南都天水苑2幢1单元0602室,3-2-1-2-1,105.00,北,6|6,精装配置齐全,6500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104259,HOUSE,http://www.ishangzu.com/zheng/1104259.html,http://m.ishangzu.com/hz/zheng/1104259.html,杭州市,上城区,吴山,元宝心,元宝心3号1单元0101室,2-1-0-1-1,55.00,南,1|5,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104288,HOUSE,http://www.ishangzu.com/zheng/1104288.html,http://m.ishangzu.com/hz/zheng/1104288.html,杭州市,上城区,清泰（城站）,南班巷,南班巷15幢1单元0703室,1-1-1-1-1,37.37,南,7|7,简装,2400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104375,HOUSE,http://www.ishangzu.com/zheng/1104375.html,http://m.ishangzu.com/hz/zheng/1104375.html,杭州市,下城区,潮鸣,红枫苑,红枫苑14幢4单元0103室,2-1-1-1-1,46.23,南,1|7,精装配置齐全,2500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104395,HOUSE,http://www.ishangzu.com/zheng/1104395.html,http://m.ishangzu.com/hz/zheng/1104395.html,杭州市,下城区,庆春,平海公寓,平海公寓4幢1单元1217室,1-1-1-1-1,52.00,东北,12|18,精装配置齐全,3600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104435,HOUSE,http://www.ishangzu.com/zheng/1104435.html,http://m.ishangzu.com/hz/zheng/1104435.html,杭州市,上城区,宝善,环城东路,环城东路113号商铺0101室,1-0-1-0-0,50.00,南,1|7,简装,6500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104498,HOUSE,http://www.ishangzu.com/zheng/1104498.html,http://m.ishangzu.com/hz/zheng/1104498.html,杭州市,下城区,西湖文化广场,深蓝广场,深蓝广场西3单元0706室,1-0-1-1-1,32.00,北,7|0,豪华装修,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104524,HOUSE,http://www.ishangzu.com/zheng/1104524.html,http://m.ishangzu.com/hz/zheng/1104524.html,杭州市,下城区,天水,三华园,三华园1幢2单元0304室,4-4-0-2-2,180.00,,3|28,精装配置齐全,10000.00,,,已下架,2017-02-28 18:17:24.0,0,0,,2017-04-14
1104533,HOUSE,http://www.ishangzu.com/zheng/1104533.html,http://m.ishangzu.com/hz/zheng/1104533.html,杭州市,下城区,和平,金都华庭,金都华庭3幢2单元0802室,3-2-1-2-1,128.00,南,8|18,精装配置齐全,11000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104724,HOUSE,http://www.ishangzu.com/zheng/1104724.html,http://m.ishangzu.com/hz/zheng/1104724.html,杭州市,下城区,天水,九鼎名仕顿,九鼎名仕顿单栋1单元0513室,1-1-0-1-1,46.00,南,5|0,精装配置齐全,4000.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1104761,HOUSE,http://www.ishangzu.com/zheng/1104761.html,http://m.ishangzu.com/hz/zheng/1104761.html,杭州市,下城区,流水苑,流水苑,流水苑24幢4单元0101室,2-2-1-1-1,82.00,北,1|7,精装配置齐全,4000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104839,HOUSE,http://www.ishangzu.com/zheng/1104839.html,http://m.ishangzu.com/hz/zheng/1104839.html,杭州市,西湖区,九莲,黄姑山路,黄姑山路22号4单元0502室,1-1-1-1-1,52.00,南,5|8,精装配置齐全,2500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1104955,HOUSE,http://www.ishangzu.com/zheng/1104955.html,http://m.ishangzu.com/hz/zheng/1104955.html,杭州市,西湖区,文苑,金都新城,金都新城17幢2单元0502室,1-1-0-1-1,62.00,东南,5|6,精装配置齐全,2700.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105060,HOUSE,http://www.ishangzu.com/zheng/1105060.html,http://m.ishangzu.com/hz/zheng/1105060.html,杭州市,西湖区,九莲,联强科技大厦,联强科技大厦B座0903室,1-0-0-0-0,103.00,北,9|25,简装,6000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1105085,HOUSE,http://www.ishangzu.com/zheng/1105085.html,http://m.ishangzu.com/hz/zheng/1105085.html,杭州市,西湖区,学军,建工新村,建工新村6幢1单元0601室,2-1-1-1-1,80.00,南,6|7,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105093,HOUSE,http://www.ishangzu.com/zheng/1105093.html,http://m.ishangzu.com/hz/zheng/1105093.html,杭州市,下城区,天水,凤起路（凤起路）,凤起路（凤起路）512幢1单元0602,1-1-1-1-1,45.00,东南,6|7,精装配置齐全,4200.00,,,已下架,2017-04-05 17:40:16.0,0,0,,2017-04-14
1105150,HOUSE,http://www.ishangzu.com/zheng/1105150.html,http://m.ishangzu.com/hz/zheng/1105150.html,杭州市,江干区,九堡,彭埠花园,彭埠花园2幢4单元0102室,3-1-1-1-1,90.00,东北,1|6,简装,2000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1105155,HOUSE,http://www.ishangzu.com/zheng/1105155.html,http://m.ishangzu.com/hz/zheng/1105155.html,杭州市,西湖区,益乐,嘉绿西苑,嘉绿西苑42幢2单元0502室,3-2-1-2-1,115.00,南,5|7,精装配置齐全,4800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105184,HOUSE,http://www.ishangzu.com/zheng/1105184.html,http://m.ishangzu.com/hz/zheng/1105184.html,杭州市,江干区,南肖埠,采荷绿萍,采荷绿萍16幢5单元0401室,2-1-1-1-1,54.92,南,4|7,简装,2300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105201,HOUSE,http://www.ishangzu.com/zheng/1105201.html,http://m.ishangzu.com/hz/zheng/1105201.html,杭州市,下城区,孩儿巷,锦绣天地,锦绣天地南楼2530室,1-1-1-1-1,66.00,南,25|31,精装配置齐全,6500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105209,HOUSE,http://www.ishangzu.com/zheng/1105209.html,http://m.ishangzu.com/hz/zheng/1105209.html,杭州市,下城区,三塘,长木里,长木里3幢1单元0502室,2-1-1-1-1,60.00,北,5|7,简装,1800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105244,HOUSE,http://www.ishangzu.com/zheng/1105244.html,http://m.ishangzu.com/hz/zheng/1105244.html,杭州市,下城区,庆春,蕙宜村,蕙宜村2号203室,2-1-1-1-1,58.00,东北,2|7,精装配置齐全,3600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105315,HOUSE,http://www.ishangzu.com/zheng/1105315.html,http://m.ishangzu.com/hz/zheng/1105315.html,杭州市,下城区,宝善,御跸苑,御跸苑大营盘06幢2单元0603,1-1-1-1,31.00,,6|18,简装,1400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105322,HOUSE,http://www.ishangzu.com/zheng/1105322.html,http://m.ishangzu.com/hz/zheng/1105322.html,杭州市,下城区,和平,嘉汇大厦,嘉汇大厦A座2905B室,1-0-1-1-1,45.00,北,29|33,精装配置齐全,4500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105333,HOUSE,http://www.ishangzu.com/zheng/1105333.html,http://m.ishangzu.com/hz/zheng/1105333.html,杭州市,下城区,天水,九鼎名仕顿,九鼎名仕顿单栋1单元0719室,1-0-0-1-1,47.50,北,7|0,精装配置齐全,3100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105386,HOUSE,http://www.ishangzu.com/zheng/1105386.html,http://m.ishangzu.com/hz/zheng/1105386.html,杭州市,下城区,武林,胜利新村,胜利新村6栋1单元0301室,1-1-0-1-1,45.00,北,3|7,简装,2000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105411,HOUSE,http://www.ishangzu.com/zheng/1105411.html,http://m.ishangzu.com/hz/zheng/1105411.html,杭州市,下城区,宝善,中江都市花园,中江都市花园6幢1301室,4-2-1-2-1,172.00,,13|26,毛坯,6000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105432,HOUSE,http://www.ishangzu.com/zheng/1105432.html,http://m.ishangzu.com/hz/zheng/1105432.html,杭州市,下城区,朝晖,朝晖一区,朝晖一区17幢1单元0501室,2-1-1-1-1,51.10,北,5|5,简装,3500.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1105454,HOUSE,http://www.ishangzu.com/zheng/1105454.html,http://m.ishangzu.com/hz/zheng/1105454.html,杭州市,西湖区,翠苑,翠苑佳居,翠苑佳居2幢4单元1002室,6-2-0-2-1,153.60,东,10|12,精装配置齐全,7200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105491,HOUSE,http://www.ishangzu.com/zheng/1105491.html,http://m.ishangzu.com/hz/zheng/1105491.html,杭州市,西湖区,古荡,古荡新村西,古荡新村西58幢1单元603室,2-1-1-1-1,48.67,北,6|6,精装配置齐全,2600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105499,HOUSE,http://www.ishangzu.com/zheng/1105499.html,http://m.ishangzu.com/hz/zheng/1105499.html,杭州市,西湖区,翠苑,翠苑三区,翠苑三区66幢2单元602室,2-1-1-1-1,50.70,南,6|8,简装,3050.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105631,HOUSE,http://www.ishangzu.com/zheng/1105631.html,http://m.ishangzu.com/hz/zheng/1105631.html,杭州市,下城区,庆春,菩提寺路,菩提寺路10号5单元0601室,2-1-1-1-1,60.00,东,6|7,精装配置齐全,4400.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105638,HOUSE,http://www.ishangzu.com/zheng/1105638.html,http://m.ishangzu.com/hz/zheng/1105638.html,杭州市,上城区,吴山,耀江广厦,耀江广厦2幢1单元0101室,3-2-1-2-1,127.00,南,1|10,豪华装修,18000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105697,HOUSE,http://www.ishangzu.com/zheng/1105697.html,http://m.ishangzu.com/hz/zheng/1105697.html,杭州市,下城区,潮鸣,青春坊,青春坊17幢0704室,3-2-1-1-1,85.20,北,7|26,精装配置齐全,3800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105714,HOUSE,http://www.ishangzu.com/zheng/1105714.html,http://m.ishangzu.com/hz/zheng/1105714.html,杭州市,西湖区,三墩,亲亲家园三期,亲亲家园三期紫阳坊05幢1单元0803室,3-2-1-2-2,147.00,南,8|20,毛坯,1500.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1105719,HOUSE,http://www.ishangzu.com/zheng/1105719.html,http://m.ishangzu.com/hz/zheng/1105719.html,杭州市,下城区,宝善,体育场路(1-219号),体育场路(1-219号)34号1单元0402室,2-1-0-1-1,48.00,南,4|0,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105774,HOUSE,http://www.ishangzu.com/zheng/1105774.html,http://m.ishangzu.com/hz/zheng/1105774.html,杭州市,萧山区,null,威尼斯水城,威尼斯水城28幢2单元0203室,2-2-2-0,97.00,,2|6,精装配置齐全,1600.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1105784,HOUSE,http://www.ishangzu.com/zheng/1105784.html,http://m.ishangzu.com/hz/zheng/1105784.html,杭州市,下城区,天水,百井坊巷,百井坊巷46号1单元0301室,2-1-0-1-1,64.00,北,3|7,精装配置齐全,3700.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105812,HOUSE,http://www.ishangzu.com/zheng/1105812.html,http://m.ishangzu.com/hz/zheng/1105812.html,杭州市,上城区,解百,柳营新村,柳营新村2幢1单元0505室,2-1-1-1-1,60.95,南,5|6,精装配置齐全,4800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1105934,HOUSE,http://www.ishangzu.com/zheng/1105934.html,http://m.ishangzu.com/hz/zheng/1105934.html,杭州市,下城区,庆春,邮电路,邮电路28号商铺0101室,1-0-1-0-0,40.00,南,1|5,简装,5000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1105938,HOUSE,http://www.ishangzu.com/zheng/1105938.html,http://m.ishangzu.com/hz/zheng/1105938.html,杭州市,下城区,潮鸣,东河锦园,东河锦园2幢1单元1403室,3-2-1-2-1,135.00,东北,14|18,豪华装修,10000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106002,HOUSE,http://www.ishangzu.com/zheng/1106002.html,http://m.ishangzu.com/hz/zheng/1106002.html,杭州市,西湖区,九莲,天苑花园,天苑花园2幢13D室,3-1-1-1-0,96.00,南,13|26,精装配置齐全,5000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106016,HOUSE,http://www.ishangzu.com/zheng/1106016.html,http://m.ishangzu.com/hz/zheng/1106016.html,杭州市,上城区,吴山,后市街小区,后市街小区123号1单元0202,2-1-1-1-1,62.00,南,2|7,简装,3500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106080,HOUSE,http://www.ishangzu.com/zheng/1106080.html,http://m.ishangzu.com/hz/zheng/1106080.html,杭州市,下城区,天水,小北门,小北门19-2号1单元0202室,2-1-1-1,55.00,,2|7,简装,3100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106088,HOUSE,http://www.ishangzu.com/zheng/1106088.html,http://m.ishangzu.com/hz/zheng/1106088.html,杭州市,下城区,孩儿巷,锦绣天地,锦绣天地南楼0417室,1-1-1-1-1,75.00,南,4|31,精装配置齐全,7000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106134,HOUSE,http://www.ishangzu.com/zheng/1106134.html,http://m.ishangzu.com/hz/zheng/1106134.html,杭州市,下城区,朝晖,朝晖三区,朝晖三区9幢2单元0601室,2-1-0-1-1,53.00,北,6|7,精装配置齐全,2300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106331,HOUSE,http://www.ishangzu.com/zheng/1106331.html,http://m.ishangzu.com/hz/zheng/1106331.html,杭州市,拱墅区,米市巷,美都广场,美都广场D座1单元0417室,1-1-1-1-1,40.00,,4|25,简装,2500.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1106462,HOUSE,http://www.ishangzu.com/zheng/1106462.html,http://m.ishangzu.com/hz/zheng/1106462.html,杭州市,下城区,天水,小北门,小北门15号0304室,2-1-1-1-1,45.00,南,3|7,简装,2480.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106567,HOUSE,http://www.ishangzu.com/zheng/1106567.html,http://m.ishangzu.com/hz/zheng/1106567.html,杭州市,下城区,和平,打铁关路,打铁关路1号楼1单元0203室,2-1-1-1-1,53.55,南,2|6,简装,2350.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106595,HOUSE,http://www.ishangzu.com/zheng/1106595.html,http://m.ishangzu.com/hz/zheng/1106595.html,杭州市,下城区,宝善,十五家园,十五家园21幢55号502室,1-1-0-1-1,33.00,南,5|7,简装,2100.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106617,HOUSE,http://www.ishangzu.com/zheng/1106617.html,http://m.ishangzu.com/hz/zheng/1106617.html,杭州市,下城区,东新,杭钢宿舍,杭钢宿舍7幢4单元0508室,2-1-1-1-0,54.00,南,5|5,简装,1600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106626,HOUSE,http://www.ishangzu.com/zheng/1106626.html,http://m.ishangzu.com/hz/zheng/1106626.html,杭州市,西湖区,三墩,亲亲家园二期,亲亲家园二期易安坊2幢1单元0501室,4-2-1-2-3,141.00,东,5|6,简装,3600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106644,HOUSE,http://www.ishangzu.com/zheng/1106644.html,http://m.ishangzu.com/hz/zheng/1106644.html,杭州市,西湖区,九莲,黄姑山路,黄姑山路22号1单元0301室,1-1-1-1-1,35.00,南,3|8,简装,3000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106742,HOUSE,http://www.ishangzu.com/zheng/1106742.html,http://m.ishangzu.com/hz/zheng/1106742.html,杭州市,江干区,采荷,花圃铁路新村,花圃铁路新村6幢1单元0602室,2-1-1-1-1,60.00,南,6|6,简装,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106746,HOUSE,http://www.ishangzu.com/zheng/1106746.html,http://m.ishangzu.com/hz/zheng/1106746.html,杭州市,西湖区,九莲,梧桐公寓,梧桐公寓1幢2单元1302室,3-2-1-2-2,123.00,南,13|25,简装,6000.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106777,HOUSE,http://www.ishangzu.com/zheng/1106777.html,http://m.ishangzu.com/hz/zheng/1106777.html,杭州市,西湖区,九莲,花园西村,花园西村7幢2单元0601室,1-2-1-1-1,54.00,东,6|7,简装,2500.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1106780,HOUSE,http://www.ishangzu.com/zheng/1106780.html,http://m.ishangzu.com/hz/zheng/1106780.html,杭州市,下城区,潮鸣,东清大厦,东清大厦E幢5A33室,2-1-1-1-0,90.00,南,5|77,简装,4500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106855,HOUSE,http://www.ishangzu.com/zheng/1106855.html,http://m.ishangzu.com/hz/zheng/1106855.html,杭州市,下城区,宝善,树园z(1-33),树园z(1-33)22幢70号0203室,1-1-1-1-1,40.00,北,2|0,简装,1850.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106882,HOUSE,http://www.ishangzu.com/zheng/1106882.html,http://m.ishangzu.com/hz/zheng/1106882.html,杭州市,上城区,清泰（城站）,南班巷,南班巷21幢1单元0704室,1-1-1-1-0,30.83,东,7|11,简装,2300.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1106890,HOUSE,http://www.ishangzu.com/zheng/1106890.html,http://m.ishangzu.com/hz/zheng/1106890.html,杭州市,西湖区,学军,金汇大厦,金汇大厦单栋0602室,1-0-1-0-0,102.00,东,6|28,精装配置齐全,8000.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1107029,HOUSE,http://www.ishangzu.com/zheng/1107029.html,http://m.ishangzu.com/hz/zheng/1107029.html,杭州市,西湖区,翠苑,翠苑五区,翠苑五区6幢5单元0702室,2-2-1-1-1,83.33,东,7|7,精装配置齐全,2800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107082,HOUSE,http://www.ishangzu.com/zheng/1107082.html,http://m.ishangzu.com/hz/zheng/1107082.html,杭州市,下城区,宝善,中江都市花园,中江都市花园4幢1单元0702室,2-2-1-1-1,80.00,南,7|18,简装,5000.00,,,已下架,2017-04-05 17:25:56.0,0,0,,2017-04-14
1107099,HOUSE,http://www.ishangzu.com/zheng/1107099.html,http://m.ishangzu.com/hz/zheng/1107099.html,杭州市,下城区,和平,嘉汇大厦,嘉汇大厦A座2601室,3-2-1-3-1,158.00,东,26|33,精装配置齐全,6500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107106,HOUSE,http://www.ishangzu.com/zheng/1107106.html,http://m.ishangzu.com/hz/zheng/1107106.html,杭州市,萧山区,北干,君悦丽景,君悦丽景4幢1单元2206室,2-1-1-1-1,63.00,东,22|30,简装,2400.00,,,已下架,2016-07-27 22:23:30.0,0,0,,2017-04-14
1107164,HOUSE,http://www.ishangzu.com/zheng/1107164.html,http://m.ishangzu.com/hz/zheng/1107164.html,杭州市,西湖区,黄龙,欧美中心,欧美中心G栋1302室,1-1-1-1-1,55.00,,13|30,豪华装修,6000.00,,,申请已发布,2016-07-27 22:23:30.0,0,0,,2017-04-14
1107267,HOUSE,http://www.ishangzu.com/zheng/1107267.html,http://m.ishangzu.com/hz/zheng/1107267.html,杭州市,下城区,和平,光辉岁月,光辉岁月4幢2单元1801室,3-2-1-1-1,142.00,东北,18|24,简装,6500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107296,HOUSE,http://www.ishangzu.com/zheng/1107296.html,http://m.ishangzu.com/hz/zheng/1107296.html,杭州市,西湖区,翠苑,今日嘉园,今日嘉园1幢1单元1208室,1-1-1-1-1,52.00,南,12|32,精装配置齐全,3600.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107319,HOUSE,http://www.ishangzu.com/zheng/1107319.html,http://m.ishangzu.com/hz/zheng/1107319.html,杭州市,下城区,潮鸣,红枫苑,红枫苑25幢3单元0601室,2-2-1-1-1,100.00,南,6|7,精装配置齐全,4200.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107334,HOUSE,http://www.ishangzu.com/zheng/1107334.html,http://m.ishangzu.com/hz/zheng/1107334.html,杭州市,西湖区,学军,保俶北路29号,保俶北路29号1幢1单元201室,2-1-1-1-1,67.00,南,2|5,精装配置齐全,4500.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107347,HOUSE,http://www.ishangzu.com/zheng/1107347.html,http://m.ishangzu.com/hz/zheng/1107347.html,杭州市,西湖区,翠苑,今日嘉园,今日嘉园1幢1单元1205室,1-1-0-1-1,51.00,南,12|32,精装配置齐全,3800.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
1107363,HOUSE,http://www.ishangzu.com/zheng/1107363.html,http://m.ishangzu.com/hz/zheng/1107363.html,杭州市,下城区,潮鸣,孝友里,孝友里11号1单元0101室,1-1-1-1-1,40.00,南,1|7,简装,1900.00,,,已下架,2017-03-06 12:09:11.0,0,0,,2017-04-14
